#DRS				#FPGA				#Diff
2024-05-23 15:59:00.852000	2024-05-23 15:59:00.862000	-10.000000
2024-05-23 15:59:04.372000	2024-05-23 15:59:04.282000	90.000000
2024-05-23 16:01:57.652000	2024-05-23 16:01:57.642000	10.000000
2024-05-23 16:05:00.422000	2024-05-23 16:05:00.422000	0.000000
2024-05-23 16:05:39.882000	2024-05-23 16:05:39.841000	41.000000
2024-05-23 16:06:03.741000	2024-05-23 16:06:03.731000	10.000000
2024-05-23 16:06:44.641000	2024-05-23 16:06:44.541000	100.000000
2024-05-23 16:07:25.601000	2024-05-23 16:07:25.591000	10.000000
2024-05-23 16:09:19.961000	2024-05-23 16:09:19.971000	-10.000000
2024-05-23 16:09:25.051000	2024-05-23 16:09:25.041000	10.000000
2024-05-23 16:10:03.461000	2024-05-23 16:10:03.391000	70.000000
2024-05-23 16:10:57.651000	2024-05-23 16:10:57.591000	60.000000
2024-05-23 16:12:35.051000	2024-05-23 16:12:35.021000	30.000000
2024-05-23 16:13:07.231000	2024-05-23 16:13:07.141000	90.000000
2024-05-23 16:13:11.641000	2024-05-23 16:13:11.551000	90.000000
2024-05-23 16:13:26.611000	2024-05-23 16:13:26.611000	0.000000
2024-05-23 16:14:02.161000	2024-05-23 16:14:02.131000	30.000000
2024-05-23 16:15:10.351000	2024-05-23 16:15:10.341000	10.000000
2024-05-23 16:15:47.101000	2024-05-23 16:15:47.101000	0.000000
2024-05-23 16:16:07.561000	2024-05-23 16:16:07.471000	90.000000
2024-05-23 16:17:05.211000	2024-05-23 16:17:05.210000	1.000000
2024-05-23 16:17:47.220000	2024-05-23 16:17:47.170000	50.000000
2024-05-23 16:17:58.800000	2024-05-23 16:17:58.800000	0.000000
2024-05-23 16:20:15.160000	2024-05-23 16:20:15.080000	80.000000
2024-05-23 16:20:33.560000	2024-05-23 16:20:33.460000	100.000000
2024-05-23 16:21:30.660000	2024-05-23 16:21:30.640000	20.000000
2024-05-23 16:22:31.190000	2024-05-23 16:22:31.180000	10.000000
2024-05-23 16:24:30.650000	2024-05-23 16:24:30.660000	-10.000000
2024-05-23 16:25:31.940000	2024-05-23 16:25:31.850000	90.000000
2024-05-23 16:26:31.400000	2024-05-23 16:26:31.360000	40.000000
2024-05-23 16:26:53.780000	2024-05-23 16:26:53.710000	70.000000
2024-05-23 16:29:32.169000	2024-05-23 16:29:32.169000	0.000000
2024-05-23 16:30:01.969000	2024-05-23 16:30:01.939000	30.000000
2024-05-23 16:30:22.919000	2024-05-23 16:30:22.839000	80.000000
2024-05-23 16:33:37.049000	2024-05-23 16:33:37.019000	30.000000
2024-05-23 16:33:49.689000	2024-05-23 16:33:49.649000	40.000000
2024-05-23 16:35:35.619000	2024-05-23 16:35:35.549000	70.000000
2024-05-23 16:36:03.489000	2024-05-23 16:36:03.439000	50.000000
2024-05-23 16:36:07.129000	2024-05-23 16:36:07.129000	0.000000
2024-05-23 16:36:11.669000	2024-05-23 16:36:11.569000	100.000000
2024-05-23 16:36:41.489000	2024-05-23 16:36:41.409000	80.000000
2024-05-23 16:36:48.279000	2024-05-23 16:36:48.209000	70.000000
2024-05-23 16:37:23.199000	2024-05-23 16:37:23.099000	100.000000
2024-05-23 16:37:56.149000	2024-05-23 16:37:56.129000	20.000000
2024-05-23 16:38:24.189000	2024-05-23 16:38:24.119000	70.000000
2024-05-23 16:38:25.099000	2024-05-23 16:38:25.039000	60.000000
2024-05-23 16:38:28.089000	2024-05-23 16:38:28.089000	0.000000
2024-05-23 16:39:15.849000	2024-05-23 16:39:15.799000	50.000000
2024-05-23 16:39:32.939000	2024-05-23 16:39:32.948000	-9.000000
2024-05-23 16:41:20.938000	2024-05-23 16:41:20.918000	20.000000
2024-05-23 16:43:35.928000	2024-05-23 16:43:35.868000	60.000000
2024-05-23 16:44:29.138000	2024-05-23 16:44:29.038000	100.000000
2024-05-23 16:45:47.858000	2024-05-23 16:45:47.818000	40.000000
2024-05-23 16:46:08.938000	2024-05-23 16:46:08.838000	100.000000
2024-05-23 16:46:25.728000	2024-05-23 16:46:25.698000	30.000000
2024-05-23 16:46:55.148000	2024-05-23 16:46:55.048000	100.000000
2024-05-23 16:49:55.978000	2024-05-23 16:49:55.948000	30.000000
2024-05-23 16:51:24.468000	2024-05-23 16:51:24.417000	51.000000
2024-05-23 16:53:44.687000	2024-05-23 16:53:44.587000	100.000000
2024-05-23 16:57:19.297000	2024-05-23 16:57:19.227000	70.000000
2024-05-23 16:58:50.787000	2024-05-23 16:58:50.787000	0.000000
2024-05-23 16:59:03.807000	2024-05-23 16:59:03.777000	30.000000
2024-05-23 16:59:33.237000	2024-05-23 16:59:33.177000	60.000000
2024-05-23 17:00:30.757000	2024-05-23 17:00:30.747000	10.000000
2024-05-23 17:02:41.767000	2024-05-23 17:02:41.726000	41.000000
2024-05-23 17:02:45.157000	2024-05-23 17:02:45.156000	1.000000
2024-05-23 17:03:17.166000	2024-05-23 17:03:17.146000	20.000000
2024-05-23 17:04:06.676000	2024-05-23 17:04:06.636000	40.000000
2024-05-23 17:04:22.686000	2024-05-23 17:04:22.626000	60.000000
2024-05-23 17:04:45.706000	2024-05-23 17:04:45.626000	80.000000
2024-05-23 17:05:45.756000	2024-05-23 17:05:45.676000	80.000000
2024-05-23 17:06:16.456000	2024-05-23 17:06:16.416000	40.000000
2024-05-23 17:06:57.326000	2024-05-23 17:06:57.246000	80.000000
2024-05-23 17:06:58.236000	2024-05-23 17:06:58.186000	50.000000
2024-05-23 17:07:04.896000	2024-05-23 17:07:04.866000	30.000000
2024-05-23 17:07:15.306000	2024-05-23 17:07:15.206000	100.000000
2024-05-23 17:08:18.556000	2024-05-23 17:08:18.556000	0.000000
2024-05-23 17:08:56.176000	2024-05-23 17:08:56.096000	80.000000
