#CH	#T		#Timestamp
1	48.90401226	2024-05-23 18:29:48.164000
1	26.03224920	2024-05-23 18:30:51.194000
1	41.43580226	2024-05-23 18:31:06.594000
1	52.87220202	2024-05-23 18:31:18.034000
1	71.90566098	2024-05-23 18:31:37.064000
1	74.18534232	2024-05-23 18:31:39.344000
1	121.44632888	2024-05-23 18:32:26.604000
1	159.96173146	2024-05-23 18:33:05.124000
1	87.07660644	2024-05-23 18:33:18.134000
1	97.75647862	2024-05-23 18:33:28.814000
1	120.49011444	2024-05-23 18:33:51.554000
1	157.32237978	2024-05-23 18:34:28.384000
1	224.51187234	2024-05-23 18:35:35.574000
1	178.50036652	2024-05-23 18:36:15.464000
1	221.93748042	2024-05-23 18:36:58.904000
1	246.44304228	2024-05-23 18:37:23.404000
1	341.53738080	2024-05-23 18:38:58.504000
1	260.92328440	2024-05-23 18:39:03.784000
1	301.62981022	2024-05-23 18:39:44.493000
1	328.37383032	2024-05-23 18:40:11.233000
1	336.65127108	2024-05-23 18:40:19.513000
1	418.69130924	2024-05-23 18:43:07.453000
1	472.48347228	2024-05-23 18:44:01.243000
1	506.77478662	2024-05-23 18:44:35.533000
1	446.45628664	2024-05-23 18:45:01.123000
1	567.03971934	2024-05-23 18:48:27.603000
1	601.91564100	2024-05-23 18:49:02.483000
1	54.14277258	2024-05-23 18:54:13.702000
1	83.45661796	2024-05-23 18:54:43.022000
1	96.17268378	2024-05-23 18:56:21.632000
1	135.24709906	2024-05-23 18:57:00.712000
1	210.50062684	2024-05-23 18:58:15.962000
1	182.61315430	2024-05-23 18:59:13.982000
1	249.97441160	2024-05-23 19:00:21.342000
1	299.13643842	2024-05-23 19:01:10.502000
1	281.02548338	2024-05-23 19:02:18.292000
1	299.09494128	2024-05-23 19:02:36.361000
1	425.51577404	2024-05-23 19:04:42.781000
1	511.99645706	2024-05-23 19:09:01.061000
1	566.50563280	2024-05-23 19:09:55.571000
1	524.05781894	2024-05-23 19:10:39.021000
1	602.22035510	2024-05-23 19:11:57.191000
1	78.38807732	2024-05-23 19:17:32.350000
1	116.08138458	2024-05-23 19:18:10.050000
1	125.67588278	2024-05-23 19:18:19.640000
1	105.38348318	2024-05-23 19:19:25.250000
1	133.59838000	2024-05-23 19:19:53.460000
1	178.50321060	2024-05-23 19:22:04.270000
1	180.50603814	2024-05-23 19:22:06.270000
1	264.48332082	2024-05-23 19:23:30.250000
1	358.59311350	2024-05-23 19:26:30.259000
1	405.67928310	2024-05-23 19:27:17.349000
1	438.35052106	2024-05-23 19:29:15.919000
1	481.26191706	2024-05-23 19:29:58.829000
1	574.55788880	2024-05-23 19:32:58.029000
1	575.17613004	2024-05-23 19:32:58.649000
1	522.23987922	2024-05-23 19:33:31.609000
1	547.84891468	2024-05-23 19:33:57.219000
1	561.08202126	2024-05-23 19:34:10.449000
1	592.30725436	2024-05-23 19:34:41.679000
1	671.44748882	2024-05-23 19:36:00.819000
1	56.71924634	2024-05-23 19:38:39.188000
1	170.15817808	2024-05-23 19:43:24.428000
1	226.88029260	2024-05-23 19:44:21.148000
1	178.72774604	2024-05-23 19:44:58.898000
1	218.27300240	2024-05-23 19:45:38.438000
1	324.45354184	2024-05-23 19:48:50.527000
1	370.27099398	2024-05-23 19:51:02.237000
1	418.95187390	2024-05-23 19:51:50.927000
1	423.01130980	2024-05-23 19:51:54.977000
1	440.61209792	2024-05-23 19:52:12.587000
1	487.39684104	2024-05-23 19:54:25.267000
1	493.96858422	2024-05-23 19:54:31.837000
1	586.44770426	2024-05-23 19:57:30.227000
1	71.85094248	2024-05-23 20:01:48.716000
1	31.15627040	2024-05-23 20:02:33.926000
1	39.19840574	2024-05-23 20:02:41.966000
1	87.93996272	2024-05-23 20:03:30.706000
1	106.82158142	2024-05-23 20:03:49.596000
1	158.17901620	2024-05-23 20:04:40.946000
1	240.55667284	2024-05-23 20:07:29.226000
1	261.71255834	2024-05-23 20:09:16.286000
1	304.18520016	2024-05-23 20:11:24.655000
1	367.34485496	2024-05-23 20:12:27.815000
1	415.74272416	2024-05-23 20:13:16.215000
1	523.51940940	2024-05-23 20:17:55.795000
1	535.71099042	2024-05-23 20:18:07.985000
1	595.67416226	2024-05-23 20:19:07.955000
1	535.06276880	2024-05-23 20:19:33.235000
1	595.87669758	2024-05-23 20:20:34.055000
1	11.73040748	2024-05-23 20:23:43.004000
1	17.26014592	2024-05-23 20:25:14.434000
1	121.43860894	2024-05-23 20:26:58.614000
1	133.33287366	2024-05-23 20:27:10.504000
1	142.66004228	2024-05-23 20:27:19.834000
1	146.37589326	2024-05-23 20:28:49.454000
1	169.20224908	2024-05-23 20:29:12.274000
1	243.64241942	2024-05-23 20:30:26.714000
1	182.08215282	2024-05-23 20:30:51.054000
1	204.84405126	2024-05-23 20:31:13.824000
1	294.96918860	2024-05-23 20:34:09.844000
1	315.54514008	2024-05-23 20:34:30.423000
1	401.92264446	2024-05-23 20:37:22.703000
1	428.45515524	2024-05-23 20:37:49.233000
1	437.77542898	2024-05-23 20:39:24.453000
1	499.87815410	2024-05-23 20:40:26.553000
1	519.56474628	2024-05-23 20:42:12.143000
1	635.82406354	2024-05-23 20:44:08.403000
1	633.86010556	2024-05-23 20:45:32.343000
1	34.38633492	2024-05-23 20:47:00.062000
1	64.25140964	2024-05-23 20:47:29.932000
1	30.97177684	2024-05-23 20:48:22.542000
1	50.04299594	2024-05-23 20:48:41.622000
1	93.32063756	2024-05-23 20:50:50.802000
1	100.13350730	2024-05-23 20:50:57.612000
1	118.37430644	2024-05-23 20:51:15.852000
1	148.25634972	2024-05-23 20:51:45.732000
1	204.07236814	2024-05-23 20:54:07.452000
1	215.35432774	2024-05-23 20:54:18.732000
1	272.06051284	2024-05-23 20:56:41.342000
1	282.58676668	2024-05-23 20:56:51.862000
1	291.87408828	2024-05-23 20:57:01.152000
1	419.89676010	2024-05-23 20:59:09.171000
1	362.72810042	2024-05-23 20:59:37.901000
1	384.56918002	2024-05-23 20:59:59.751000
1	391.33456582	2024-05-23 21:00:06.511000
1	433.16869480	2024-05-23 21:02:14.251000
1	441.45321402	2024-05-23 21:02:22.531000
1	501.76992456	2024-05-23 21:03:22.851000
1	525.44714602	2024-05-23 21:03:46.531000
1	582.88321370	2024-05-23 21:04:43.961000
1	541.02298208	2024-05-23 21:05:28.001000
1	619.09376358	2024-05-23 21:06:46.069000
1	632.06881818	2024-05-23 21:06:59.049000
1	629.85204486	2024-05-23 21:08:22.729000
1	662.43932284	2024-05-23 21:08:55.319000
1	672.80886556	2024-05-23 21:09:05.689000
1	680.03152250	2024-05-23 21:09:12.909000
1	17.69309598	2024-05-23 21:09:37.769000
1	26.58076684	2024-05-23 21:09:46.659000
1	49.47997068	2024-05-23 21:10:09.559000
1	28.71666160	2024-05-23 21:11:14.689000
1	145.54881124	2024-05-23 21:13:11.529000
1	116.85128384	2024-05-23 21:14:08.729000
1	172.33300306	2024-05-23 21:15:04.209000
1	213.04824286	2024-05-23 21:17:10.828000
1	226.14540728	2024-05-23 21:17:23.928000
1	229.26977010	2024-05-23 21:17:27.048000
1	265.34064474	2024-05-23 21:18:03.118000
1	422.55225726	2024-05-23 21:22:06.238000
1	373.34925012	2024-05-23 21:22:42.928000
1	381.64531684	2024-05-23 21:22:51.228000
1	421.36662446	2024-05-23 21:23:30.948000
1	454.97744638	2024-05-23 21:24:04.568000
1	460.69611432	2024-05-23 21:24:10.278000
1	461.76909242	2024-05-23 21:24:11.348000
1	462.25474062	2024-05-23 21:24:11.838000
1	487.02489202	2024-05-23 21:24:36.608000
1	430.34172394	2024-05-23 21:25:05.828000
1	528.98529286	2024-05-23 21:26:44.467000
1	571.09279788	2024-05-23 21:27:26.577000
1	634.12914670	2024-05-23 21:29:55.517000
1	637.03839002	2024-05-23 21:29:58.427000
1	682.98469912	2024-05-23 21:30:44.367000
1	41.05098298	2024-05-23 21:32:55.527000
1	59.13172560	2024-05-23 21:34:39.507000
1	151.37019446	2024-05-23 21:36:11.757000
1	154.49087098	2024-05-23 21:36:14.867000
1	172.69034534	2024-05-23 21:39:24.876000
1	209.07923190	2024-05-23 21:40:01.266000
1	256.08906112	2024-05-23 21:40:48.276000
1	363.54998718	2024-05-23 21:45:27.536000
1	379.43011572	2024-05-23 21:45:43.416000
1	420.61686238	2024-05-23 21:46:24.606000
1	438.70588530	2024-05-23 21:48:08.586000
1	440.33836560	2024-05-23 21:48:10.226000
1	560.74718098	2024-05-23 21:51:36.535000
1	645.24030004	2024-05-23 21:54:26.925000
1	660.66437988	2024-05-23 21:54:42.355000
1	67.84492678	2024-05-23 21:56:16.725000
1	79.13963354	2024-05-23 21:57:53.925000
1	104.86609538	2024-05-23 21:58:19.655000
1	138.35046748	2024-05-23 21:58:53.135000
1	158.96527612	2024-05-23 22:00:39.645000
1	219.86814560	2024-05-23 22:01:40.554000
1	195.07309606	2024-05-23 22:02:41.654000
1	226.39288796	2024-05-23 22:03:12.984000
1	279.24006288	2024-05-23 22:04:05.824000
1	275.74399780	2024-05-23 22:05:28.234000
1	320.71481772	2024-05-23 22:06:13.204000
1	355.41678162	2024-05-23 22:08:13.804000
1	498.99696110	2024-05-23 22:10:37.384000
1	448.05016414	2024-05-23 22:11:12.334000
1	466.80931800	2024-05-23 22:11:31.104000
1	575.92781356	2024-05-23 22:14:46.123000
1	577.68261790	2024-05-23 22:14:47.873000
1	599.61845680	2024-05-23 22:15:09.803000
1	625.59794600	2024-05-23 22:15:35.783000
1	634.16612384	2024-05-23 22:15:44.353000
1	647.92045964	2024-05-23 22:15:58.113000
1	74.79713294	2024-05-23 22:19:18.083000
1	75.66066258	2024-05-23 22:19:18.943000
1	42.36194408	2024-05-23 22:20:11.553000
1	54.04613004	2024-05-23 22:20:23.233000
1	84.24650712	2024-05-23 22:20:53.433000
1	126.76722866	2024-05-23 22:21:35.953000
1	146.39454310	2024-05-23 22:21:55.583000
1	146.11876200	2024-05-23 22:23:21.203000
1	149.21423478	2024-05-23 22:23:24.303000
1	208.77601560	2024-05-23 22:24:23.862000
1	219.53237634	2024-05-23 22:24:34.622000
1	233.90672040	2024-05-23 22:26:14.892000
1	252.70280062	2024-05-23 22:26:33.692000
1	283.21719352	2024-05-23 22:27:04.202000
1	330.23588350	2024-05-23 22:29:17.122000
1	373.02639204	2024-05-23 22:29:59.912000
1	411.04991300	2024-05-23 22:30:37.942000
1	490.30738368	2024-05-23 22:33:23.102000
1	527.93292396	2024-05-23 22:35:26.621000
1	564.00588736	2024-05-23 22:36:02.701000
1	519.40284962	2024-05-23 22:36:43.991000
1	666.30302466	2024-05-23 22:39:10.891000
1	632.67822464	2024-05-23 22:40:03.171000
1	679.42146042	2024-05-23 22:40:49.911000
1	57.91376074	2024-05-23 22:41:55.601000
1	107.49386878	2024-05-23 22:45:36.981000
1	205.68863028	2024-05-23 22:47:15.180000
1	221.99733952	2024-05-23 22:47:31.490000
1	180.58435414	2024-05-23 22:48:15.980000
1	230.93674846	2024-05-23 22:49:06.330000
1	253.22503770	2024-05-23 22:49:28.620000
1	260.81927906	2024-05-23 22:51:02.110000
1	316.85191714	2024-05-23 22:51:58.150000
1	372.95314104	2024-05-23 22:52:54.250000
1	353.98836052	2024-05-23 22:54:01.180000
1	444.63698552	2024-05-23 22:55:31.830000
1	480.93860492	2024-05-23 22:56:08.130000
1	435.86865122	2024-05-23 22:56:48.960000
1	498.84253354	2024-05-23 22:57:51.940000
1	506.78615656	2024-05-23 22:57:59.880000
1	519.44581388	2024-05-23 22:58:12.540000
1	578.31760838	2024-05-23 22:59:11.409000
1	549.44600994	2024-05-23 23:00:08.439000
1	582.78309258	2024-05-23 23:00:41.779000
1	669.47889414	2024-05-23 23:02:08.479000
1	672.00336986	2024-05-23 23:02:10.999000
1	48.62388898	2024-05-23 23:06:06.619000
1	77.51856870	2024-05-23 23:06:35.509000
1	105.16683148	2024-05-23 23:07:03.159000
1	120.07923912	2024-05-23 23:07:18.069000
1	156.39447430	2024-05-23 23:07:54.389000
1	157.28840604	2024-05-23 23:07:55.279000
1	93.85736738	2024-05-23 23:08:17.749000
1	98.23435498	2024-05-23 23:08:22.129000
1	138.67785628	2024-05-23 23:09:02.569000
1	169.63069914	2024-05-23 23:09:33.519000
1	174.03644170	2024-05-23 23:09:37.929000
1	202.85420342	2024-05-23 23:10:06.748000
1	287.23284716	2024-05-23 23:12:57.028000
1	297.68723598	2024-05-23 23:14:33.378000
1	328.14241740	2024-05-23 23:15:03.838000
1	370.92239726	2024-05-23 23:15:46.618000
1	393.43615506	2024-05-23 23:16:09.128000
1	391.04281626	2024-05-23 23:17:32.638000
1	415.43201764	2024-05-23 23:17:57.028000
1	458.74464478	2024-05-23 23:18:40.338000
1	484.27629692	2024-05-23 23:19:05.868000
1	519.83145952	2024-05-23 23:21:07.328000
1	568.88855620	2024-05-23 23:21:56.387000
1	674.00513236	2024-05-23 23:25:07.397000
1	35.16202864	2024-05-23 23:27:21.657000
1	15.92085830	2024-05-23 23:28:28.317000
1	36.17775986	2024-05-23 23:28:48.567000
1	47.69320246	2024-05-23 23:29:00.087000
1	164.50174138	2024-05-23 23:30:56.897000
1	167.42111296	2024-05-23 23:32:25.717000
1	210.40109356	2024-05-23 23:34:34.596000
1	261.65176852	2024-05-23 23:35:25.846000
1	261.99685826	2024-05-23 23:35:26.196000
1	293.39543810	2024-05-23 23:35:57.596000
1	357.76823390	2024-05-23 23:38:27.866000
1	395.91903320	2024-05-23 23:40:31.916000
1	498.96462192	2024-05-23 23:42:14.966000
1	484.89110628	2024-05-23 23:43:26.786000
1	523.28478914	2024-05-23 23:44:05.186000
1	669.12010684	2024-05-23 23:47:56.915000
1	11.50764290	2024-05-23 23:51:18.305000
1	154.46930930	2024-05-23 23:55:07.165000
1	191.57207860	2024-05-23 23:55:44.274000
1	206.23552884	2024-05-23 23:55:58.934000
1	244.67796564	2024-05-23 23:58:03.274000
1	368.49339972	2024-05-24 00:02:58.894000
1	431.50206230	2024-05-24 00:04:01.904000
1	474.23537174	2024-05-24 00:04:44.634000
1	461.20002582	2024-05-24 00:05:57.504000
1	467.03428966	2024-05-24 00:06:03.334000
1	506.90465174	2024-05-24 00:06:43.204000
1	551.65207522	2024-05-24 00:07:27.953000
1	569.43252736	2024-05-24 00:09:11.633000
1	592.34142534	2024-05-24 00:09:34.543000
1	603.32941888	2024-05-24 00:09:45.533000
1	603.39563842	2024-05-24 00:11:11.503000
1	647.15917304	2024-05-24 00:11:55.263000
1	670.17618094	2024-05-24 00:12:18.283000
1	44.16021020	2024-05-24 00:13:19.463000
1	27.17102602	2024-05-24 00:14:28.373000
1	73.67191204	2024-05-24 00:15:14.873000
1	130.33332764	2024-05-24 00:16:11.533000
1	137.33365528	2024-05-24 00:16:18.533000
1	152.57769552	2024-05-24 00:16:33.773000
1	173.91266446	2024-05-24 00:19:46.912000
1	257.75751594	2024-05-24 00:22:36.662000
1	310.27019868	2024-05-24 00:23:29.172000
1	358.57924654	2024-05-24 00:24:17.482000
1	422.03896322	2024-05-24 00:26:46.842000
1	460.04844010	2024-05-24 00:27:24.852000
1	485.21284552	2024-05-24 00:29:15.912000
1	499.11062324	2024-05-24 00:29:29.812000
1	578.16378262	2024-05-24 00:30:48.872000
1	590.81045150	2024-05-24 00:32:27.411000
1	657.39296000	2024-05-24 00:33:34.001000
1	664.60259370	2024-05-24 00:35:07.111000
1	12.20674930	2024-05-24 00:35:41.911000
1	21.34531630	2024-05-24 00:35:51.051000
1	37.62208404	2024-05-24 00:37:33.221000
1	58.30101204	2024-05-24 00:37:53.901000
1	131.63750694	2024-05-24 00:39:07.241000
1	147.17536968	2024-05-24 00:39:22.781000
1	87.87039622	2024-05-24 00:39:49.371000
1	187.86118186	2024-05-24 00:41:29.361000
1	191.03933806	2024-05-24 00:41:32.541000
1	175.29068224	2024-05-24 00:42:42.690000
1	209.38802414	2024-05-24 00:43:16.790000
1	298.58409712	2024-05-24 00:46:11.890000
1	307.61465288	2024-05-24 00:46:20.920000
1	370.31764102	2024-05-24 00:48:49.520000
1	460.04937654	2024-05-24 00:51:45.160000
1	461.84623316	2024-05-24 00:51:46.950000
1	536.68536550	2024-05-24 00:54:27.689000
1	680.22976842	2024-05-24 00:58:17.139000
1	8.28235166	2024-05-24 00:58:32.389000
1	106.49387488	2024-05-24 01:01:36.499000
1	144.75985044	2024-05-24 01:02:14.769000
1	151.00067620	2024-05-24 01:02:21.009000
1	121.15125684	2024-05-24 01:03:17.059000
1	178.73685624	2024-05-24 01:04:14.639000
1	209.50409664	2024-05-24 01:04:45.409000
1	244.07073172	2024-05-24 01:05:19.979000
1	246.77881110	2024-05-24 01:05:22.689000
1	183.40642836	2024-05-24 01:05:45.208000
1	204.59577764	2024-05-24 01:06:06.398000
1	206.59472206	2024-05-24 01:06:08.398000
1	234.57330766	2024-05-24 01:06:36.378000
1	249.81427658	2024-05-24 01:06:51.618000
1	306.48262590	2024-05-24 01:07:48.288000
