#DRS				#FPGA				#Diff
2024-05-23 18:29:48.585000	2024-05-23 18:29:48.164000	421.000000
2024-05-23 18:30:51.695000	2024-05-23 18:30:51.194000	501.000000
2024-05-23 18:31:06.055000	2024-05-23 18:31:06.594000	-539.000000
2024-05-23 18:31:18.525000	2024-05-23 18:31:18.034000	491.000000
2024-05-23 18:31:37.534000	2024-05-23 18:31:37.064000	470.000000
2024-05-23 18:31:39.764000	2024-05-23 18:31:39.344000	420.000000
2024-05-23 18:32:26.074000	2024-05-23 18:32:26.604000	-530.000000
2024-05-23 18:33:05.574000	2024-05-23 18:33:05.124000	450.000000
2024-05-23 18:33:18.604000	2024-05-23 18:33:18.134000	470.000000
2024-05-23 18:33:28.294000	2024-05-23 18:33:28.814000	-520.000000
2024-05-23 18:33:51.964000	2024-05-23 18:33:51.554000	410.000000
2024-05-23 18:34:28.844000	2024-05-23 18:34:28.384000	460.000000
2024-05-23 18:35:35.994000	2024-05-23 18:35:35.574000	420.000000
2024-05-23 18:36:15.894000	2024-05-23 18:36:15.464000	430.000000
2024-05-23 18:36:58.314000	2024-05-23 18:36:58.904000	-590.000000
2024-05-23 18:37:23.834000	2024-05-23 18:37:23.404000	430.000000
2024-05-23 18:38:58.964000	2024-05-23 18:38:58.504000	460.000000
2024-05-23 18:39:03.204000	2024-05-23 18:39:03.784000	-580.000000
2024-05-23 18:39:44.954000	2024-05-23 18:39:44.493000	461.000000
2024-05-23 18:40:11.654000	2024-05-23 18:40:11.233000	421.000000
2024-05-23 18:40:19.994000	2024-05-23 18:40:19.513000	481.000000
2024-05-23 18:43:07.943000	2024-05-23 18:43:07.453000	490.000000
2024-05-23 18:44:01.693000	2024-05-23 18:44:01.243000	450.000000
2024-05-23 18:44:35.013000	2024-05-23 18:44:35.533000	-520.000000
2024-05-23 18:45:01.583000	2024-05-23 18:45:01.123000	460.000000
2024-05-23 18:48:27.103000	2024-05-23 18:48:27.603000	-500.000000
2024-05-23 18:49:02.893000	2024-05-23 18:49:02.483000	410.000000
2024-05-23 18:54:13.143000	2024-05-23 18:54:13.702000	-559.000000
2024-05-23 18:54:43.532000	2024-05-23 18:54:43.022000	510.000000
2024-05-23 18:56:21.092000	2024-05-23 18:56:21.632000	-540.000000
2024-05-23 18:57:00.132000	2024-05-23 18:57:00.712000	-580.000000
2024-05-23 18:58:15.402000	2024-05-23 18:58:15.962000	-560.000000
2024-05-23 18:59:13.392000	2024-05-23 18:59:13.982000	-590.000000
2024-05-23 19:00:21.842000	2024-05-23 19:00:21.342000	500.000000
2024-05-23 19:01:10.942000	2024-05-23 19:01:10.502000	440.000000
2024-05-23 19:02:18.792000	2024-05-23 19:02:18.292000	500.000000
2024-05-23 19:02:36.882000	2024-05-23 19:02:36.361000	521.000000
2024-05-23 19:04:42.262000	2024-05-23 19:04:42.781000	-519.000000
2024-05-23 19:09:01.501000	2024-05-23 19:09:01.061000	440.000000
2024-05-23 19:09:55.991000	2024-05-23 19:09:55.571000	420.000000
2024-05-23 19:10:39.441000	2024-05-23 19:10:39.021000	420.000000
2024-05-23 19:11:57.601000	2024-05-23 19:11:57.191000	410.000000
2024-05-23 19:17:32.880000	2024-05-23 19:17:32.350000	530.000000
2024-05-23 19:18:10.530000	2024-05-23 19:18:10.050000	480.000000
2024-05-23 19:18:19.070000	2024-05-23 19:18:19.640000	-570.000000
2024-05-23 19:19:25.690000	2024-05-23 19:19:25.250000	440.000000
2024-05-23 19:19:53.930000	2024-05-23 19:19:53.460000	470.000000
