#DRS				#FPGA				#Diff
2024-05-21 16:41:46.213000	2024-05-21 16:41:46.143000	70.000000
2024-05-21 16:43:13.958000	2024-05-21 16:43:13.878000	80.000000
2024-05-21 16:44:04.278000	2024-05-21 16:44:04.218000	60.000000
2024-05-21 16:48:02.443000	2024-05-21 16:48:02.414000	29.000000
2024-05-21 16:51:00.523000	2024-05-21 16:51:00.474000	49.000000
2024-05-21 16:53:16.323000	2024-05-21 16:53:16.304000	19.000000
2024-05-21 16:53:47.043000	2024-05-21 16:53:46.994000	49.000000
2024-05-21 16:54:45.003000	2024-05-21 16:54:44.894000	109.000000
2024-05-21 16:56:29.303000	2024-05-21 16:56:29.223000	80.000000
2024-05-21 16:57:40.773000	2024-05-21 16:57:40.693000	80.000000
2024-05-21 16:58:10.553000	2024-05-21 16:58:10.473000	80.000000
2024-05-21 16:58:51.533000	2024-05-21 16:58:51.453000	80.000000
2024-05-21 16:59:04.562000	2024-05-21 16:59:04.483000	79.000000
2024-05-21 16:59:07.042000	2024-05-21 16:59:07.013000	29.000000
2024-05-21 16:59:50.072000	2024-05-21 16:59:50.063000	9.000000
2024-05-21 17:00:47.082000	2024-05-21 17:00:46.983000	99.000000
2024-05-21 17:01:49.492000	2024-05-21 17:01:49.493000	-1.000000
2024-05-21 17:03:06.582000	2024-05-21 17:03:06.533000	49.000000
2024-05-21 17:03:29.962000	2024-05-21 17:03:29.893000	69.000000
2024-05-21 17:03:42.982000	2024-05-21 17:03:42.913000	69.000000
2024-05-21 17:06:47.742000	2024-05-21 17:06:47.753000	-11.000000
2024-05-21 17:08:18.402000	2024-05-21 17:08:18.352000	50.000000
2024-05-21 17:09:26.972000	2024-05-21 17:09:26.882000	90.000000
2024-05-21 17:11:20.281000	2024-05-21 17:11:20.172000	109.000000
2024-05-21 17:11:58.131000	2024-05-21 17:11:58.142000	-11.000000
2024-05-21 17:12:28.081000	2024-05-21 17:12:28.092000	-11.000000
2024-05-21 17:13:18.151000	2024-05-21 17:13:18.132000	19.000000
2024-05-21 17:14:11.201000	2024-05-21 17:14:11.182000	19.000000
2024-05-21 17:14:26.791000	2024-05-21 17:14:26.712000	79.000000
2024-05-21 17:14:53.171000	2024-05-21 17:14:53.132000	39.000000
2024-05-21 17:15:21.911000	2024-05-21 17:15:21.842000	69.000000
2024-05-21 17:15:47.161000	2024-05-21 17:15:47.102000	59.000000
2024-05-21 17:15:54.701000	2024-05-21 17:15:54.702000	-1.000000
2024-05-21 17:16:09.291000	2024-05-21 17:16:09.192000	99.000000
2024-05-21 17:17:04.161000	2024-05-21 17:17:04.082000	79.000000
2024-05-21 17:17:13.801000	2024-05-21 17:17:13.772000	29.000000
2024-05-21 17:17:20.821000	2024-05-21 17:17:20.722000	99.000000
2024-05-21 17:17:35.141000	2024-05-21 17:17:35.152000	-11.000000
2024-05-21 17:18:21.951000	2024-05-21 17:18:21.872000	79.000000
2024-05-21 17:18:37.161000	2024-05-21 17:18:37.082000	79.000000
2024-05-21 17:19:41.731000	2024-05-21 17:19:41.731000	0.000000
2024-05-21 17:20:07.731000	2024-05-21 17:20:07.681000	50.000000
2024-05-21 17:21:40.521000	2024-05-21 17:21:40.521000	0.000000
2024-05-21 17:22:09.020000	2024-05-21 17:22:09.021000	-1.000000
2024-05-21 17:22:15.780000	2024-05-21 17:22:15.721000	59.000000
2024-05-21 17:25:44.820000	2024-05-21 17:25:44.821000	-1.000000
2024-05-21 17:26:59.990000	2024-05-21 17:26:59.931000	59.000000
2024-05-21 17:28:13.190000	2024-05-21 17:28:13.111000	79.000000
2024-05-21 17:28:36.500000	2024-05-21 17:28:36.451000	49.000000
2024-05-21 17:29:19.650000	2024-05-21 17:29:19.571000	79.000000
2024-05-21 17:31:45.890000	2024-05-21 17:31:45.890000	0.000000
2024-05-21 17:32:10.590000	2024-05-21 17:32:10.560000	30.000000
2024-05-21 17:32:42.090000	2024-05-21 17:32:42.040000	50.000000
2024-05-21 17:34:40.749000	2024-05-21 17:34:40.730000	19.000000
2024-05-21 17:34:41.529000	2024-05-21 17:34:41.460000	69.000000
2024-05-21 17:35:21.619000	2024-05-21 17:35:21.560000	59.000000
2024-05-21 17:35:59.699000	2024-05-21 17:35:59.700000	-1.000000
2024-05-21 17:36:20.639000	2024-05-21 17:36:20.630000	9.000000
2024-05-21 17:37:30.099000	2024-05-21 17:37:30.040000	59.000000
2024-05-21 17:37:30.869000	2024-05-21 17:37:30.790000	79.000000
2024-05-21 17:39:02.249000	2024-05-21 17:39:02.210000	39.000000
2024-05-21 17:39:18.339000	2024-05-21 17:39:18.290000	49.000000
2024-05-21 17:39:27.169000	2024-05-21 17:39:27.180000	-11.000000
2024-05-21 17:44:07.879000	2024-05-21 17:44:07.779000	100.000000
2024-05-21 17:47:24.278000	2024-05-21 17:47:24.239000	39.000000
2024-05-21 17:48:21.848000	2024-05-21 17:48:21.859000	-11.000000
2024-05-21 17:49:28.328000	2024-05-21 17:49:28.299000	29.000000
2024-05-21 17:51:26.278000	2024-05-21 17:51:26.209000	69.000000
2024-05-21 17:52:23.758000	2024-05-21 17:52:23.699000	59.000000
2024-05-21 17:52:30.138000	2024-05-21 17:52:30.149000	-11.000000
2024-05-21 17:53:20.508000	2024-05-21 17:53:20.479000	29.000000
2024-05-21 17:54:32.448000	2024-05-21 17:54:32.438000	10.000000
2024-05-21 17:55:03.408000	2024-05-21 17:55:03.348000	60.000000
2024-05-21 17:57:53.207000	2024-05-21 17:57:53.168000	39.000000
2024-05-21 17:58:17.487000	2024-05-21 17:58:17.438000	49.000000
2024-05-21 17:59:10.007000	2024-05-21 17:59:09.948000	59.000000
2024-05-21 17:59:18.327000	2024-05-21 17:59:18.258000	69.000000
2024-05-21 18:00:48.157000	2024-05-21 18:00:48.088000	69.000000
2024-05-21 18:01:12.167000	2024-05-21 18:01:12.088000	79.000000
2024-05-21 18:01:12.177000	2024-05-21 18:01:12.178000	-1.000000
2024-05-21 18:02:13.827000	2024-05-21 18:02:13.748000	79.000000
2024-05-21 18:03:30.387000	2024-05-21 18:03:30.338000	49.000000
2024-05-21 18:03:57.067000	2024-05-21 18:03:56.998000	69.000000
2024-05-21 18:06:28.962000	2024-05-21 18:06:28.972000	-10.000000
2024-05-21 18:06:43.082000	2024-05-21 18:06:43.022000	60.000000
2024-05-21 18:07:04.852000	2024-05-21 18:07:04.852000	0.000000
2024-05-21 18:07:17.622000	2024-05-21 18:07:17.592000	30.000000
2024-05-21 18:11:52.071000	2024-05-21 18:11:51.982000	89.000000
2024-05-21 18:13:13.511000	2024-05-21 18:13:13.492000	19.000000
2024-05-21 18:13:13.921000	2024-05-21 18:13:13.922000	-1.000000
2024-05-21 18:13:27.831000	2024-05-21 18:13:27.822000	9.000000
2024-05-21 18:14:51.281000	2024-05-21 18:14:51.242000	39.000000
2024-05-21 18:15:34.851000	2024-05-21 18:15:34.752000	99.000000
2024-05-21 18:16:13.251000	2024-05-21 18:16:13.192000	59.000000
2024-05-21 18:17:05.101000	2024-05-21 18:17:05.112000	-11.000000
2024-05-21 18:17:44.901000	2024-05-21 18:17:44.801000	100.000000
2024-05-21 18:18:26.371000	2024-05-21 18:18:26.291000	80.000000
2024-05-21 18:18:59.871000	2024-05-21 18:18:59.831000	40.000000
2024-05-21 18:19:27.071000	2024-05-21 18:19:27.071000	0.000000
2024-05-21 18:20:13.380000	2024-05-21 18:20:13.331000	49.000000
