#DRS				#FPGA				#Diff
2024-05-22 12:06:38.625000	2024-05-22 12:06:38.555000	70.000000
2024-05-22 12:07:16.365000	2024-05-22 12:07:16.295000	70.000000
2024-05-22 12:07:23.255000	2024-05-22 12:07:23.195000	60.000000
2024-05-22 12:07:41.245000	2024-05-22 12:07:41.175000	70.000000
2024-05-22 12:11:20.244000	2024-05-22 12:11:20.225000	19.000000
2024-05-22 12:11:37.874000	2024-05-22 12:11:37.775000	99.000000
2024-05-22 12:11:38.264000	2024-05-22 12:11:38.195000	69.000000
2024-05-22 12:12:19.294000	2024-05-22 12:12:19.215000	79.000000
2024-05-22 12:14:04.714000	2024-05-22 12:14:04.614000	100.000000
2024-05-22 12:14:49.884000	2024-05-22 12:14:49.894000	-10.000000
2024-05-22 12:18:48.214000	2024-05-22 12:18:48.164000	50.000000
2024-05-22 12:19:59.534000	2024-05-22 12:19:59.454000	80.000000
2024-05-22 12:20:06.034000	2024-05-22 12:20:05.934000	100.000000
2024-05-22 12:20:09.034000	2024-05-22 12:20:08.944000	90.000000
2024-05-22 12:21:12.474000	2024-05-22 12:21:12.394000	80.000000
2024-05-22 12:22:02.184000	2024-05-22 12:22:02.194000	-10.000000
2024-05-22 12:24:08.733000	2024-05-22 12:24:08.734000	-1.000000
2024-05-22 12:24:20.223000	2024-05-22 12:24:20.224000	-1.000000
2024-05-22 12:27:09.643000	2024-05-22 12:27:09.643000	0.000000
2024-05-22 12:28:16.253000	2024-05-22 12:28:16.183000	70.000000
2024-05-22 12:29:23.913000	2024-05-22 12:29:23.853000	60.000000
2024-05-22 12:30:29.783000	2024-05-22 12:30:29.783000	0.000000
2024-05-22 12:30:36.163000	2024-05-22 12:30:36.163000	0.000000
2024-05-22 12:32:30.323000	2024-05-22 12:32:30.313000	10.000000
2024-05-22 12:32:59.653000	2024-05-22 12:32:59.633000	20.000000
2024-05-22 12:35:45.862000	2024-05-22 12:35:45.803000	59.000000
2024-05-22 12:35:56.012000	2024-05-22 12:35:55.933000	79.000000
2024-05-22 12:36:31.332000	2024-05-22 12:36:31.262000	70.000000
2024-05-22 12:37:48.832000	2024-05-22 12:37:48.732000	100.000000
